Collection text,Collection Description,MetaDescription,MetaKeywords,PageTitle,CollectionImageFilenameSource,CollectionImageFilename2,PageName
Superior Treasure Hand Quilting Cotton Thread 30/3 274m,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

A 30/3-ply coated extra-long staple cotton for hand quilting. Many colours are softly varigated 'Tone on Tone' colours for subtle changes creating added interest and texture to your hand quilting. 
spools 274m

",Superior Treasure Hand Quilting Thread 30/3 274m,"Superior 100% cotton, hand quilting thread, 100%, long staple, Egyptian, glazed",Superior Treasure Hand Quilting Cotton Thread 30/3 274m,https://www.quiltdirect.co.uk/acatalog/Razzle-Dazzle.jpg,Treasure Group.jpg,Superior_Treasure.html
Susan Moore,"!!<<span style='color: #ff0000;'>>!!!!<<strong>>!!During this unprecedented time, we are temporarily closing our Bernina Studio and therefore postponing Susan Moore until later in the year. We will monitor the situation and send comminication via our newsletter regarding a new date. Stay Safe and we hope to see you soon.!!<</strong>>!!!!<</span>>!!

Sue started sewing from an early age and has always loved making things with fabric.  Her first love has always been Quilting, however she has worked making luxury underwear and has owned her own curtain, furnishing and craft businesses. She has also taught dressmaking and tailoring.
 
Sue attended the Festival of Quilts in Birmingham in 2015 and watched Westalee Rulers being demonstrated. She was so impressed she had to buy them and never looked back. She fell in love with the design process and was awarded the status of a Westalee Design Accredited Teacher in the UK. She feels very lucky to be able to teach people so that they can also make beautiful things and watch them flourish with excitement when they first try. 

",,,,https://www.quiltdirect.co.uk/acatalog/BRAMBLEGROUPA.jpg,SMHeadB.jpg,Susan-Moore.html
Swatch Buddies,"Never again not be able to shop for the perfect fabric and be sure it matched with your stash....These are small and compact swatch fans  that will fit in your purse or pocket to carry with you.
The swatch kits contains everything you need to easily create and label your own fabric swatches or paper samples, A great idea and reusable too.",,,Swatch Buddies - small and compact swatch fans for quilters,https://www.quiltdirect.co.uk/acatalog/THREADSMAINA.jpg,swatchbuddies-logo.jpg,Swatch-Buddies.html
Tammy Tutterow  Licenced Designs,"The Heartfelt Stitches Collection by Tammy Tutterow. 10 uniquely designed fab dies with project ideas included in each box. Succulents, posies, foliage, edging and an adorable basket to put them in. ",,,Tammy Tutterow  Licenced Designs | Quilting & Sewing,https://www.quiltdirect.co.uk/acatalog/D1011_COB.jpg,D1006_COB.jpg,Tammy-Tutterow-Designed-Dies.html
Tape Measures & Seam Allowance Guides ,,Seam Allowance Guides,"quarter inch guide, add a quarter",Tape Measures & Seam Allowance Guides ,https://www.quiltdirect.co.uk/acatalog/CVTOD.jpg,AQP12.jpg,Seam_Allowances.html
Tapes & Measures,,,,Tapes & Measures | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/CL9507.jpg,HLL255.jpg,Tapes.html
Teal & Green,,Robison Anton RayonThreads Teal & Green,,Robison Anton Rayon Thread 40wt 1000m in Teal & Green,https://www.quiltdirect.co.uk/acatalog/RA KL Group.jpg,RA IJ Group.jpg,I_J_Teal___Green.html
Templates & Stencils,,,,Templates & Stencils,https://www.quiltdirect.co.uk/acatalog/CA109B.jpg,SUER1352B.jpg,Templates---Stencils.html
Templates & Template Making,,Patchwork Templates,"Piecing templates, patchwork",Templates | Haberdashery and Notions - huge range for sewing and quilting,https://www.quiltdirect.co.uk/acatalog/KKB02B.jpg,JT303.jpg,Templates.html
Temporary Glue Sticks,,,,Temporary Glue Sticks | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/RXGL1.jpg,BOH65504.jpg,Tempory-Glue-Sticks.html
Textile Washes,,,,Textile Washes for Quilts,https://www.quiltdirect.co.uk/acatalog/CGSWR3.jpg,B7123.jpg,Vintage-Textile-Wash.html
Texture Creation,,,,Texture Creation For Quilting & Sewing,https://www.quiltdirect.co.uk/acatalog/CT7909B.jpg,TM18logo.jpg,Texture-Creation.html
Thimbles,,Sewing Thimbles,Quilting Thimbles,Thimbles | Haberdashery and Notions - huge range for sewing and quilting,https://www.quiltdirect.co.uk/acatalog/LVLB_WLA.jpg,colonialthimbles.jpg,Thimbles.html
Thread & Bobbin Accessories,,,,Thread & Bobbin Accessories | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/BQ0359007000.jpg,SNP12.jpg,Thread-Accessories.html
Thread & Needle Storage,,,,Thread & Needle Storage | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/AB6980.jpg,JT672.jpg,Thread-Storage.html
Thread Conditioners,,,,TS214033A.jpg,https://www.quiltdirect.co.uk/acatalog/COLSM600.jpg,THTC.jpg,Thread-Conditioners.html
Thread Conditioners,,,,Thread Conditioners | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/H908small_3_150.jpg,PDC21.jpg,Thread-Conditioners-1.html
Thread Cutters & Threaders,,,,Thread Cutters & Threaders,https://www.quiltdirect.co.uk/acatalog/BERNDESWORK.jpg,,Thread-Cutters.html
Thread Holders,,,,,https://www.quiltdirect.co.uk/acatalog/BERNSTICKB.jpg,,Thread-Holders.html
Threads,,,,Threads,https://www.quiltdirect.co.uk/acatalog/SUER1352B.jpg,ARTXMAS8-KITa.jpg,Threads-1.html
Threads,"!!<<span style='color: #ff0000;'>>!!!!<<strong>>!!METTLER THREAD OFFER

!!<<em>>!!!!<<strong>>!!Purchase 3 or more and receive 7% off
6 or more and receive 12% off
12 or more and receive 17% off

Applies to any colour or thread weight. 
Excludes gift packs, gift cards, shade cards & storage!!<</span>>!!!!<</strong>>!!!!<</em>>!!!!<</strong>>!!!!<</em>>!!!!<</strong>>!!!!<</span>>!!


",,,Recommended Threads for Dressmaking,https://www.quiltdirect.co.uk/acatalog/BERN35B.jpg,SeralonGroup.jpg,Recommended-Threads-for-Dressmaking.html
Threads ,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

Thread is a very important component in any sewing project, it literally ties everything all together! The correct thread type in the best quality is an investment in your time, your equipment and your project.

When doing a small amount of hand or machine sewing the quality of a particular thread may not be paramount. However hours of hand or machine piecing or quilting will soon show the 'true colours' of a cheap or inferior quality thread.  Tangles, breaks, fraying and a lint build up in the bobbin area of your precious sewing machine will add frustration and disappointment to your valuable sewing time. 

Quality threads are an investment that should not be overlooked, we only offer quality threads that we use ourselves in our own work.

","When doing a small amount of machine sewing the quality of a particular thread may not be paramount.  However hours of machine piecing or quilting will soon show the 'true colours' of a cheap thread.  Tangles, breaks and a lint build up in the bobbin area of your precious machine will add frustration and disappointment to your precious sewing time. Quality threads are an investment that should not be overlooked, we only offer quality threads that we use ourselves in our own work. ","Thread, quality thread, cotton thread, rayon thread, invisible thread","Threads for Quilting & Sewing | Mettler, Robison Anton, Madeira, Superior, YLI, Aurifil",https://www.quiltdirect.co.uk/acatalog/Mettlerlogo.jpg,THREADSMAINA.jpg,Threads.html
Threads Clearance,"!!<<span style='color: #ff0000;'>>!!!!<<strong>>!!Now with up to 40% Off Original Prices!!<</strong>>!!!!<</span>>!!
",,,Sewing & Quilting Threads Clearance,https://www.quiltdirect.co.uk/acatalog/HG3557.jpg,ST12102xxx.jpg,Threads-Clearence.html
Threads Inkjet Printing Sheets,,,,Threads Inkjet Printing Sheets,https://www.quiltdirect.co.uk/acatalog/JT980.jpg,TH100488.jpg,Threads-Inkjet-Printing-Sheets.html
Through The Years,"Through The Years, By Kansas Troubles Quilters.

Through the Years continues with the theme of celebrating my 20th Anniversary with Moda in 2020. My classic Kansas Troubles palette is brightened up with lighter tan backgrounds to contrast with my signature nature-inspired colors. 
My inspiration comes from my love for charming floral prints in all the glorious shades of spring, they set the tone for this collection. I've mixed in a few smaller florals, a tonal leaf print and some playful dots to add variety. ",,,,https://www.quiltdirect.co.uk/acatalog/,YEARSGROUPA.jpg,Through-The-Years.html
Tilda Paper Piecing Papers,,,,Tilda Paper Piecing Papers | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/MK40SC6VARGroup.jpg,TildaLogo.jpg,Tilda-Paper-Piecing-Papers.html
Timtex & Fast 2 Fuse,,,,Timtex & Fast 2 Fuse | Haberdashery and Notions - huge range for sewing and quilting,https://www.quiltdirect.co.uk/acatalog/Vilene.jpg,F2F.jpg,Timtex---Fast-2-Fuse.html
Timtex & Fast 2 Fuse,,,,,https://www.quiltdirect.co.uk/acatalog/Vilene.jpg,F2F.jpg,Timtex---Fast-2-Fuse-1.html
To Go on sale,,,,,https://www.quiltdirect.co.uk/acatalog/CES1989_A.jpg,,To-Go-on-sale.html
Tool Organisers,, Tutto Tool Organiser,"sewing storage, travel case, notions organiser",Tutto  Storage Tool Organisers,https://www.quiltdirect.co.uk/acatalog/CL8462.jpg,TCFBLK.jpg,Tool-Organisers.html
Tracey Pereira ,"!!<<span style='color: #ff0000;'>>!!!!<<strong>>!!During this unprecedented time, we are temporarily closing our Bernina Studio and therefore postponing Tracey Pereira until later in the year. We will monitor the situation and send comminication via our newsletter regarding a new date. Stay Safe and we hope to see you soon.!!<</strong>>!!!!<</span>>!!

Tracey Pereira is a Bernina Q20/Q24 Longarm Quilting consultant. She has been longarm quilting since 2000, won several major prizes at home and abroad and is a qualified quilt judge with the Quilters' Guild of the British Isles. 
 
Tracey will be holding four three hour sessions over two days so you can choose which suit your particular needs and aspirations.",,,,https://www.quiltdirect.co.uk/acatalog/OESDSTABSAMPLEB.jpg,TPHeadB.jpg,Tracy-Pereira-1.html
Traditional,,,,Accuquilt GO! Applique Dies Traditional Designs,https://www.quiltdirect.co.uk/acatalog/AQ55470A.jpg,AQ55345a.jpg,Traditional---Fun.html
Transport,,,,Accuquilt GO! Applique Dies Transport Designs,https://www.quiltdirect.co.uk/acatalog/AQ55092a.jpg,AQ55354a.jpg,Transport-1.html
Triangles,,,,Crafter's Edge Triangular FAB dies,https://www.quiltdirect.co.uk/acatalog/CloverFrontB.jpg,Q1081A_CO_A.jpg,Triangles-1.html
Triangles,,,,Accuquilt GO! Piecing Dies Triangles,https://www.quiltdirect.co.uk/acatalog/AQ55005A.jpg,AQ55320a.jpg,Triangles-2.html
Triangles on a Roll,"Triangles on a Roll grid paper is the answer to the half-square and quarter square triangle dilemma.  It offers the most efficient and flexible method for making triangles.  The paper is a pattern for sewing and cutting.  It is printed on a roll of paper that enables you to make as many or as few triangles as you want with two different fabrics, or use two to four different fabrics for quarter square triangles. No more cutting on the bias, no more measuring and cutting 7/8 inches, all seam allowances are included in the pattern.  All you have to do is select your fabrics, pin them together with the paper, sew and cut!  You will have accurate half square or quarter square triangles in a jiffy with a minimum of hassle. 

All sizes refer to the  ""Finished Size"" of the unit block ie 2"" half square triangles will finish up as a square 2""x 2"" plus a seam allowance of ¼"" on four sides.",Triangles On A Roll,Paper for foundation piecing triangles. TOAR Sew & Fold ,Triangles on a Roll | Foundation Piecing For Quilting & Sewing,https://www.quiltdirect.co.uk/acatalog/GIFTMAINA.jpg,TORlogo.jpg,Triangles_on_a_Roll.html
Trimmings,,,,,https://www.quiltdirect.co.uk/acatalog/ART22251000B.png,GTC001B.jpg,Trimmings-3.html
"Trolleys, Totes & Carry bags",,,,"Sewing Trolley's, Totes & Carry Bags ",https://www.quiltdirect.co.uk/acatalog/AB6984.jpg,T1214_LIME.jpg,Trolleys_Totes.html
TrueCut,!!<<span style='color: #ff0000;'>>!!Clearance End of Line 25% Off !!<</span>>!!,,,,https://www.quiltdirect.co.uk/acatalog/AGFPS503A.jpg,BTC28A.jpg,TrueCut.html
TrueCut ,"
All TrueCut Rulers come with the TrueCut Ruler Track. This raised edge, combined with the guide on TrueCut rotary cutters, is what makes it possible to achieve straight, precise cuts every time. The track and guide prevent your cutter from slipping off the ruler’s edge.
",TrueCut Rulers for accurate rotary cutting.,"True Cut , Trucut, TrueCut, Grace Comapany, Safety Track, Rotary Cutting Ruler, rule, square",TrueCut  Rotary Cutting Rulers,https://www.quiltdirect.co.uk/acatalog/bbqndd.jpg,Truecut_rulers.jpg,TrueCut-.html
Tuition with Tracy Pereira,"Tracey Pereira is a Bernina Q20/Q24 Longarm Quilting consultant. She has been longarm quilting since 2000, won several major prizes at home and abroad and is a qualified quilt judge with the Quilters' Guild of the British Isles. 
 
Tracey will be holding four three hour sessions over two days so you can choose which suit your particular needs and aspirations.",,,Tuition with Tracy Pereira,https://www.quiltdirect.co.uk/acatalog/B5020209306A.jpg,TPHeadB.jpg,Tracy-PereiraTutor.html
Tula Pink,,,,Tula Pink Scissors | Quilting & Sewing,https://www.quiltdirect.co.uk/acatalog/PPIS747B.jpg,TP712MDTB.jpg,Tula-Pink-1.html
Tula Pink Thread Collections,,,,Tula Pink Thread Collections | Designer Cotton Threads,https://www.quiltdirect.co.uk/acatalog/MKLL50EGSP12_collectionspage_B_copy.jpg,MKTP50-TP.jpg,Tula-Pink.html
Tutto Storage,"

Buy 2 pieces of Tutto Storage and recieve a 10% discount on the cheapest piece.",,,Sewing Machine Storage by Tutto,https://www.quiltdirect.co.uk/acatalog/MR4660_121.jpg,Tuttogroup.jpg,Tutto-Machine-Totes.html
Tweezers,,,,Tweezers | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/CL472.jpg,CL878.jpg,Tweezers.html
Tweezers,,,,Tweezers | Dressmaking Accessories,https://www.quiltdirect.co.uk/acatalog/HL275B.jpg,CL878.jpg,Tweezers-2.html
Twister Friendly Patterns & Books,,,,Patterns & Books for Twister Tools by Twister Sisters Designs,https://www.quiltdirect.co.uk/acatalog/Studio180_logo.jpg,CSLETSTWIST.jpg,Marsha-Bergren-Books.html
Twister Sisters,"
Twister’s are tools that have simplified an old technique with easy to follow instructions. With three sizes available, you can choose to use charm packs or layer cakes for your quilt project. 
The sky is the limit for projects that you can create with the Twister tool!


",Country School House Twister Patterns and Twister Rule,"Twister, Lil Twister , MidiTwister Ruler and patterns Twister Tool",Twisted Sisters Country Schoolhouse Rotary Cutting Rulers and Patterns,https://www.quiltdirect.co.uk/acatalog/Truecut_rulers.jpg,TwisterSistersLogo.jpg,Country-Schoolhouse.html
Twister Tools,,,,Twister Tools for quilters by Twister Sisters Designs,https://www.quiltdirect.co.uk/acatalog/CSLETSTWIST.jpg,CSTWIST.jpg,Country-Schoolhouse-Rulers.html
Udderly Smooth Cream,"We started to sell Udderly Smooth Udder Cream when we realised how wonderful it is for 'Quilter's fingers'. However we have discovered a diverse range of uses for this amazing cream. 
Original Udderly Smooth® Udder Cream is a greaseless, stainless, water-based moisturiser with a light fresh fragrance.  Use Udderly Smooth® every day for its rich moisturising ingredients and performance in softening dry skin without leaving a greasy residue.   

Medical Uses include: Nappy rash, breast feeding, eczema, chemotherapy treatment, psoriasis.

Sporting activities include: Cycling, horse riding, golf and yachting. Sunburn and windburn.","Udderly Smooth is a greaseless, stainless moisturising udder cream that we have been selling for over 20 years for sore fingers. ","redex udder cream, quilting cream, udderly smooth, udder cream,  udder balm, magrath pharmacy, hand and foot syndrome",Udderly Smooth Cream | Health and Theraputic Aids | Quilting & Sewing,https://www.quiltdirect.co.uk/acatalog/HandezeGloves.jpg,UddercreamGroup.jpg,Udder_Cream.html
